wav_path,speaker_id,gender,age,region,duration,transcript,pred_A,pred_B
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02118.wav,1531552733,F,69,수도권,10.75,노사 간 협상도 전면 중단된 상태입니다,노사간 협상도 전면 중단 된 상태입니다,노사간 협상도 전면 중단 된 상태입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02119.wav,1531552733,F,69,수도권,11.69,노사 관계에 진통이 예상되고 있어 있습니다,두사관계에 진통이 예상되고 있어 있습니다,조사 관계에 진통이 예상되고 있어 있습니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02120.wav,1531552733,F,69,수도권,10.24,노사 협상이 지금 어떻게 진행되고 있습니까,노사협상이 지금 어떻게 진행되고 있습니까,노사협상이 지금 어떻게 진행되고 있습니까
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02124.wav,1531552733,F,69,수도권,10.58,노씨가 공문서 위조에 사용 사용한 컴퓨터입니다,노씨가 공문서 위주의 사용 사용한 컴퓨터입니다,노시가 공문서 위주의 사용 사용한 컴퓨터입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02131.wav,1531552733,F,69,수도권,15.02,노조 측의 핵심 핵심 요구는 고용인정입니다,노조 측의 핵심 핵심 요구는 고용 인정입니다,노조 측의 핵심 요구는 고용 인정입니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02145.wav,1531552733,F,69,수도권,11.86,논점을 구분하고 전제와 결론을 찾으라,논점을 구분하고 전제와 결론을 찾으라,논쟁을 구분하고 전제와 결론을 찾으라
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02146.wav,1531552733,F,69,수도권,11.52,논증은 명제들을 그냥 모아 놓은 것이 아니다,논정은 명제들을 그냥 모아 놓은 것이 아니다,논정은 명제들을 그냥 모아 놓은 것이 아니다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02159.wav,1531552733,F,69,수도권,11.01,농촌 주택은 전원적 풍치를 향유할 수 있다,농촌 주택은 전원적 풍치를 향유할 수 있다,농촌 주택은 전원적 풍치를 향유할 수 있다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02175.wav,1531552733,F,69,수도권,12.46,뇌의 상처가 일상적 생활에 생화 생활에도 타격을 주었다,뇌의 상처가 일상적 생활에 생활에도 타격을 주었다,뇌의 상처가 일상적 생활에 생활에도 타격을 주었다
노인남여_노인대화08_F_1531552733_69_수도권_실내_P02200.wav,1531552733,F,69,수도권,11.176,뉴욕 증시가 이상 기류를 타고 있다죠,너희 역총시가 이상기류를 타고 있다죠,너 역정씨가 이상기류를 타고 있다죠
노인남여_노인대화12_F_1527825984_71_충청_실내_15433.wav,1527825984,F,71,충청,11.69,삼십대 중반부터 올랐을꺼야 집이 오르는 거를 경제력이 있을 때,삼십대 중발부터 몰랐을 거야 집이 오르는 거를 경제력이 있을 때,삼십대 중발부터 몰랐을 거야 집이 오르는 거를 경제력이 있을 때
