mode,region,group,pid,date,utt_no,wav_path,transcript,prediction
read,JN,3,PID_000000122,20191025,00655,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00655_JN.wav,﻿기분 깁 너무 기뻤어,기분 너무 기뻤어.
read,JN,3,PID_000000121,20191019,00637,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00637_JN.wav,﻿내일 눈 내리는지 알려줘,내일 눈 내리는지 알려줘.
read,JN,3,PID_000000125,20191021,00068,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00068_JN.wav,﻿내 오늘 혈당 저장해,내 오늘 혈당 저장해.
read,JN,3,PID_000000122,20191025,00876,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00876_JN.wav,﻿모레 최저기온 알려줘,모래 최저 기온 알려줘.
read,JN,3,PID_000000125,20191021,00045,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00045_JN.wav,﻿나도 다른 할망구들처럼 자식이랑 여행가고싶어,나도 다른 할망구들처럼 자식이랑 여행 가고 싶어.
read,JN,3,PID_000000122,20191025,00062,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00062_JN.wav,﻿안도와줘도 괜찮아,안 도와줘도 괜찮아.
read,JN,3,PID_000000121,20191019,00548,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00548_JN.wav,﻿술 안마신지 오래됐어,술 안 마신지 오래됐어.
read,JN,3,PID_000000122,20191025,00873,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00873_JN.wav,﻿오늘따라 많이 보고싶어,오늘따라 많이 보고 싶어.
read,JN,3,PID_000000123,20191023,00182,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00182_JN.wav,﻿눈 오는지 궁금해,눈 오는지 궁금해.
read,JN,3,PID_000000120,20191029,00006,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191029_00006_JN.wav,﻿내가 약을 먹었던가,내가 약을 먹었던가?
read,JN,3,PID_000000123,20191023,00170,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00170_JN.wav,﻿아들이 그 동안 키워줘서 고맙다고 돈을 주네,아들이 그동안 키워줘서 고맙다고 돈을 주네.
read,JN,3,PID_000000121,20191019,00327,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00327_JN.wav,﻿내일 날씨 어떤가요,내일 날씨 어떤가요?
read,JN,3,PID_000000121,20191019,00125,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00125_JN.wav,﻿일요일은 더우니까 집에서 선풍기 바람 쐬면서 쉴거야,일요일은 더우니까 집에서 선풍기 바람 쐬면서 쉴 거야.
read,JN,3,PID_000000121,20191019,00293,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00293_JN.wav,﻿너 덕분에 내가 행복할 수 있을거야,너 덕분에 내가 행복할 수 있을 거야.
read,JN,3,PID_000000122,20191025,00377,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00377_JN.wav,﻿밖에 눈 오는지 알려줘,밖에 눈 오는지 알려줘.
read,JN,3,PID_000000121,20191022,00052,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191022_00052_JN.wav,﻿요즘 몸에 힘이 없어,요즘 몸에 힘이 없어.
read,JN,3,PID_000000121,20191019,01202,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_01202_JN.wav,﻿손주가 취업했다고 용돈을 주지 뭐야,선조가 취업했다고 용돈을 주지 뭐야.
read,JN,3,PID_000000124,20191022,00309,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191022_00309_JN.wav,﻿내일 최고기온 알려줘,내일 최고 기온 알려줘.
read,JN,3,PID_000000122,20191025,00065,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00065_JN.wav,﻿운동을 알려주세요,운동 알려주세요.
read,JN,3,PID_000000122,20191029,00334,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00334_JN.wav,﻿남편이 어찌 나만 두고 떠나갔는지 모르겠어,남편이 어찌 나만 두고 떠나갔는지 모르겠어.
read,JN,3,PID_000000125,20191021,00023,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00023_JN.wav,﻿우리집 기둥은 할아버지야,우리 집 기둥은 할아버지야.
read,JN,3,PID_000000121,20191019,01137,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_01137_JN.wav,﻿가을 제철음식에는 몸에 좋은게 한가득이란다,가을 제철 음식에는 몸에 좋은 게 한가득이란다
read,JN,3,PID_000000120,20191029,00051,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191029_00051_JN.wav,﻿밖에 비 내리는지 알려줘,밖에 비 내리는지 알려줘.
read,JN,3,PID_000000122,20191025,00645,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00645_JN.wav,﻿놀러가고싶은데 갈데가 없네,놀러 가고 싶은데 갈 데가 없네.
read,JN,3,PID_000000121,20191019,01048,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_01048_JN.wav,﻿아들이 이번 추석에 여행을 가자네,아들이 이번 추석에 여행을 가자네.
read,JN,3,PID_000000125,20191021,00272,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00272_JN.wav,﻿골다공증에 좋은 어떤 운동이 좋을지 알려줘,골다공증에 좋은 어떤 운동이 좋을지 알려줘.
read,JN,3,PID_000000131,20191025,00074,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000131_20191025_00074_JN.wav,﻿고혈압 음식 불러줘,고혈압 음식 불러줘.
read,JN,3,PID_000000125,20191021,00621,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00621_JN.wav,﻿그 양반이 이번에 돈이 한꺼번에 많이 나가서 힘든가보더라고,그 양반이 이번에 돈이 한꺼번에 많이 나가서 힘든가 보더라고.
read,JN,3,PID_000000121,20191019,00670,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00670_JN.wav,﻿신나는 노래 좀 틀어줘봐,신나는 노래 좀 틀어줘 봐.
read,JN,3,PID_000000121,20191019,00099,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00099_JN.wav,﻿눈이오는지알고싶다,눈이 오는지 알고 싶다.
read,JN,3,PID_000000122,20191025,00783,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00783_JN.wav,﻿무슨 운동이 오늘 적합할까,무슨 운동이 오늘 적합할까?
read,JN,3,PID_000000121,20191019,00681,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00681_JN.wav,﻿김가네가 좋은 일 있다고 술을 사주겠대,김가네가 좋은 일이 있다고 술을 사주겠대.
read,JN,3,PID_000000122,20191025,00538,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00538_JN.wav,﻿눈 오는지 알려줘,눈 오는지 알려줘.
read,JN,3,PID_000000120,20191022,00465,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00465_JN.wav,﻿재미있는 티비 프로그램 추천해줘,재미있는 티브이 프로그램 추천해줘.
read,JN,3,PID_000000122,20191029,00364,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00364_JN.wav,﻿눈 오나 궁금해,눈 오나 궁금해.
read,JN,3,PID_000000124,20191025,00046,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191025_00046_JN.wav,﻿골다공증에 좋은 예방 운동 알려줘,골다공증에 좋은 예방 운동 알려줘.
read,JN,3,PID_000000120,20191022,00287,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00287_JN.wav,﻿오늘 점심이 정말 맛있었어,오늘 점심이 정말 맛있었어.
read,JN,3,PID_000000120,20191023,00291,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00291_JN.wav,﻿올해는 경칩이 양력으로 언제야,올해는 경치비 양력을 언제야.
read,JN,3,PID_000000123,20191023,00246,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00246_JN.wav,﻿내 혈당 기록 서비스,내혈당 기록 서비스
read,JN,3,PID_000000121,20191019,01069,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_01069_JN.wav,﻿설에는 새해 복을 많이 받아야 한다,설에는 새해 복을 많이 받아야 한다.
read,JN,3,PID_000000121,20191019,00875,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00875_JN.wav,﻿기온 어떤가요,기온 어떤가요.
read,JN,3,PID_000000123,20191023,00128,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00128_JN.wav,﻿내일 날씨 어떤가요,내일 날씨였던가 봐요.
read,JN,3,PID_000000120,20191022,00405,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00405_JN.wav,﻿오늘 해가 강하네,오늘 해가 강하네.
read,JN,3,PID_000000120,20191022,00105,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00105_JN.wav,﻿비 오는지 물어봐도 돼,비 오는지 물어봐도 돼?
read,JN,3,PID_000000121,20191019,00436,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00436_JN.wav,﻿여기서 기다리고 있을게,여기서 기다리고 있을게.
read,JN,3,PID_000000121,20191019,00757,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00757_JN.wav,﻿비 오니,비 오니
read,JN,3,PID_000000120,20191020,00120,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00120_JN.wav,﻿관절이 안좋은 경우가 많아서 걱정이야,관절이 안 좋은 경우가 많아서 걱정이야.
read,JN,3,PID_000000123,20191025,00111,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191025_00111_JN.wav,﻿눈이내리는가,눈이 내리는가.
read,JN,3,PID_000000122,20191025,00299,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00299_JN.wav,﻿고혈압 좋은 음식 뭐냐,고혈압 좋은 음식 뭐냐?
read,JN,3,PID_000000122,20191025,00953,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00953_JN.wav,﻿무슨 운동을 하지,무슨 운동을 하지.
read,JN,3,PID_000000123,20191031,00135,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191031_00135_JN.wav,﻿비 내리는가,빗내리는가?
read,JN,3,PID_000000120,20191020,00157,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00157_JN.wav,﻿정말 고마워,정말 고마워.
read,JN,3,PID_000000120,20191020,00002,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00002_JN.wav,﻿추분에는 곡식을 거둬야해,주변에는 곡식을 거둬야 해.
read,JN,3,PID_000000122,20191029,00200,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00200_JN.wav,﻿밖에 날씨 어떤지 좀 알려줄래,밖에 날씨 어떤지 좀 알려줄래?
read,JN,3,PID_000000121,20191019,01163,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_01163_JN.wav,﻿눈 내립니까,눈 내립니까?
read,JN,3,PID_000000123,20191023,00266,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00266_JN.wav,﻿한 상 아주 잘 차렸더라고,항상 아주 잘 차렸더라고.
read,JN,3,PID_000000122,20191029,00330,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00330_JN.wav,﻿딸이 연락 잘되라고 휴대폰을 사줬는데 어떻게 쓰는건지 잘 모르겠어,딸이 연락 잘 되라고 휴대폰을 사줬는데 어떻게 쓰는 건지 잘 모르겠어.
read,JN,3,PID_000000125,20191021,00335,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00335_JN.wav,﻿비빔국수 비벼서 먹으면 기분이 좋아질 것 같아,비빔국수 비벼서 먹으면 기분이 좋아질 것 같아
read,JN,3,PID_000000123,20191022,00139,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00139_JN.wav,﻿어떤 운동을 하면 좋을까,어떤 운동을 하면 좋을까.
read,JN,3,PID_000000120,20191023,00209,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00209_JN.wav,﻿오늘 혈당 저장 해줄래,오늘 할당 저장해 줄래?
read,JN,3,PID_000000122,20191025,00572,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00572_JN.wav,﻿딸이 사위를 너무 좋아해서 잘됐어,딸이 사유를 너무 좋아해서 잘 됐어.
read,JN,3,PID_000000121,20191019,00586,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00586_JN.wav,﻿자식 새끼들이 용돈을 안 줘서 내가 굶어 죽을 것 같아,자식 새끼들이 용돈을 안 줘서 내가 굶어 죽을 것 같아.
read,JN,3,PID_000000122,20191025,01003,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_01003_JN.wav,﻿날씨 궁금해,날씨 궁금해
read,JN,3,PID_000000125,20191021,00145,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00145_JN.wav,﻿내가 고혈압인데 운동 추천해줘라,내가 고혈압인데 운동 추천해줘라.
read,JN,3,PID_000000120,20191021,00126,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191021_00126_JN.wav,﻿비 오는지 알려줘,유은은 잘 여쭈어.
read,JN,3,PID_000000121,20191022,00092,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191022_00092_JN.wav,﻿오늘 혈당 입력해 줄래,오늘 혈당 입력해줄래?
read,JN,3,PID_000000120,20191021,00018,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191021_00018_JN.wav,﻿여름에 산을 오르면 너무 힘들어,여름에 산을 오르면 너무 힘들어.
read,JN,3,PID_000000120,20191023,00041,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00041_JN.wav,﻿내가 혼자서 해냈어,내가 혼자서 해냈어.
read,JN,3,PID_000000124,20191025,00153,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191025_00153_JN.wav,﻿딸이 택배 보냈다고 하더니 이제 도착했나봐,딸이 택배 보냈다고 했더니 이제 도착했나 봐.
read,JN,3,PID_000000131,20191025,00108,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000131_20191025_00108_JN.wav,﻿마을에 공장이 들어서더니 공기가 안좋아졌어,마을에 공장이 들어서더니 공기가 안 좋아졌어.
read,JN,3,PID_000000121,20191019,00325,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00325_JN.wav,﻿눈이 오는가,문이 오는가?
read,JN,3,PID_000000121,20191019,00445,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00445_JN.wav,﻿눈 내리느냐,눈 내리느냐?
read,JN,3,PID_000000121,20191022,00024,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191022_00024_JN.wav,﻿고혈압 운동에는 어떤게 추천해줄수있니,고혈압 운동에는 어떤 게 추천해 줄 수 있니.
read,JN,3,PID_000000122,20191029,00157,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00157_JN.wav,﻿휴대폰으로 전화 좀 걸어줘,휴대폰으로 전화 좀 걸어줘.
read,JN,3,PID_000000122,20191029,00267,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00267_JN.wav,﻿너는 정말 도움이 많이 된단다,너는 정말 도움이 많이 된단다
read,JN,3,PID_000000121,20191022,00016,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191022_00016_JN.wav,﻿전기장판 안켜놨어,전기장판 안 키워놨어?
read,JN,3,PID_000000123,20191031,00133,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191031_00133_JN.wav,﻿할아버지가 얼른 건강해졌으면 좋겠어,할아버지가 얼른 건강해졌으면 좋겠어.
read,JN,3,PID_000000125,20191021,00316,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00316_JN.wav,﻿좋은 일이 자꾸 생겨서 너무 좋아,좋은 일이 자꾸 생겨서 너무 좋아.
read,JN,3,PID_000000123,20191022,00364,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00364_JN.wav,﻿양배추는 어디에 좋아,양배추는 어디에 좋아?
read,JN,3,PID_000000123,20191022,00091,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00091_JN.wav,﻿아픈데 병원에 갈 힘도 없어,아픈데 병원에 갈 힘도 없어.
read,JN,3,PID_000000121,20191019,00982,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00982_JN.wav,﻿진수성찬이 나왔어,진수 성찬이 나왔어.
read,JN,3,PID_000000125,20191021,00591,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00591_JN.wav,﻿미역국 끓여먹으려고 미역 볶고있어,미역국 끓여 먹으려고 미역 볶고 있어
read,JN,3,PID_000000121,20191019,00609,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00609_JN.wav,﻿좋은 음식 알수있을까,좋은 음식을 할 수 있을까?
read,JN,3,PID_000000120,20191020,00021,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00021_JN.wav,﻿너도 뭐 때문인지 알아,도둑물 때문에 인자하라.
read,JN,3,PID_000000120,20191020,00090,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00090_JN.wav,﻿선풍기 껐어,선풍기 꺼져.
read,JN,3,PID_000000122,20191029,00276,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00276_JN.wav,﻿다 확인했어,다 확인했어
read,JN,3,PID_000000120,20191023,00078,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00078_JN.wav,﻿음식 뭐야,음식물이야.
read,JN,3,PID_000000125,20191021,00322,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00322_JN.wav,﻿내 혈당 확인 할래,내일 혈당 확인할래
read,JN,3,PID_000000121,20191019,00981,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00981_JN.wav,﻿저번에 인사온 그 잘생긴 청년이랑 결혼을 한대,저번에 인사 온 그 잘생긴 청년이랑 결혼을 한 대.
read,JN,3,PID_000000122,20191025,00369,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00369_JN.wav,﻿질병에 따른 좋은 음식 뭐니,질병에 따른 좋은 음식 뭐니?
read,JN,3,PID_000000121,20191019,00920,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00920_JN.wav,﻿이따 점심 약 먹으라고 알려줘,이따 점심 약 먹으라고 알려줘.
read,JN,3,PID_000000125,20191021,00644,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00644_JN.wav,﻿그렇게 말해줘서 고마워,그렇게 말해줘서 고마워.
read,JN,3,PID_000000125,20191021,00302,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00302_JN.wav,﻿전화번호 알려줘,전화번호 알려줘
read,JN,3,PID_000000123,20191023,00091,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191023_00091_JN.wav,﻿전기장판 껐어,전기장판 켰어.
read,JN,3,PID_000000122,20191025,00001,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00001_JN.wav,﻿질병에 따른 추천 음식 뭘까,질병에 따른 추천 음식 뭘까?
read,JN,3,PID_000000122,20191025,00079,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_00079_JN.wav,﻿너는 돈이 뭐라고 생각하니,너는 돈이 뭐라고 생각하니.
read,JN,3,PID_000000124,20191025,00062,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191025_00062_JN.wav,﻿애들이랑 여행을 언제 갔는지 기억이 안나,애들이랑 여행을 언제 갔는지 기억이 안 나.
read,JN,3,PID_000000123,20191031,00136,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191031_00136_JN.wav,﻿치매 추천 음식 알려 주세요,치매 추천 음식 알려주세요.
read,JN,3,PID_000000120,20191023,00422,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191023_00422_JN.wav,﻿운동 뭘할까,운동 뭘 할까?
read,JN,3,PID_000000121,20191019,00323,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00323_JN.wav,﻿당뇨 음식 뭐야,당뇨 음식 뭐야?
read,JN,3,PID_000000124,20191022,00091,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191022_00091_JN.wav,﻿날씨 정보,날씨정보
read,JN,3,PID_000000121,20191019,00908,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00908_JN.wav,﻿어떤 운동을 추천해,어떤 운동을 추천해.
read,JN,3,PID_000000131,20191025,00161,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000131_20191025_00161_JN.wav,﻿사층 할머니한테 돈을 빌려달라고 해볼까,사처가 할머니한테 돌을 빌려달라고 해볼까?
read,JN,3,PID_000000123,20191022,00192,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00192_JN.wav,﻿좋은 음식 확인해줘,좋은 음식 확인해줘
read,JN,3,PID_000000120,20191022,00268,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00268_JN.wav,﻿나라에서 노인들한테 지원해주는게 뭐가 있어,나라에서 노인들한테 재현해 주는 게 뭐가 있어?
read,JN,3,PID_000000120,20191029,00173,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191029_00173_JN.wav,﻿내 생일 알려줘,내 생일 알려줘.
read,JN,3,PID_000000120,20191022,00053,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00053_JN.wav,﻿날씨 어떠나요,날씨 어떠나요?
read,JN,3,PID_000000123,20191022,00132,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000123_20191022_00132_JN.wav,﻿오늘 경로당에서 무슨 행사 안해,오늘 경로당에서 무슨 행사하네?
read,JN,3,PID_000000122,20191025,01133,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191025_01133_JN.wav,﻿내가 꿈을 이루는 날이 올 줄은 몰랐네,내가 꿈을 이루는 날이 올 줄은 몰랐네.
read,JN,3,PID_000000124,20191022,00151,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191022_00151_JN.wav,﻿이제 오는거야,이제 오는 거야?
read,JN,3,PID_000000125,20191021,00136,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00136_JN.wav,﻿비만 추천 음식 검색해,비만 추천 음식 검색해
read,JN,3,PID_000000122,20191029,00070,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00070_JN.wav,﻿계절이 바뀌니까 이불도 바꿔야겠어,계절이 바뀌니까 이불도 바꿔야겠어.
read,JN,3,PID_000000121,20191022,00074,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191022_00074_JN.wav,﻿혈당 정상인지 체크 하고싶어,혈당 정상인지 체크하고 싶어.
read,JN,3,PID_000000121,20191019,00133,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000121_20191019_00133_JN.wav,﻿내일 날씨 어때,내일 날씨 어때?
read,JN,3,PID_000000122,20191029,00257,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000122_20191029_00257_JN.wav,﻿자전거를 타면 얼마나 재미있는지 몰라,자전거를 타면 얼마나 재미있는지 몰라.
read,JN,3,PID_000000125,20191021,00081,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000125_20191021_00081_JN.wav,﻿예전에 엄마가 차려주는 것 같은 밥상이었어,예전에 엄마가 차려주는 것 같은 밥상이었어.
read,JN,3,PID_000000120,20191020,00057,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191020_00057_JN.wav,﻿어떤지 알려줘,어떤지 알려줘.
read,JN,3,PID_000000124,20191022,00115,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000124_20191022_00115_JN.wav,﻿비 오는지 알고싶다,비 오는지 알고 싶다.
read,JN,3,PID_000000120,20191022,00466,/storage/cholin2/whisper/data/VOTE400/VOTE400_Read/Audio/JN3/PID_000000120_20191022_00466_JN.wav,﻿아들이 참 많이 보고싶어,아들이 참 많이 보고 싶어.
